element_group	superfamily	lineage	structural_status	element_length_bp	ltr_length_bp	ltr1_length_bp	ltr2_length_bp
LARD	LARD	LARD	non_autonomous	9704	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9704	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9704	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9704	1748	1748	1748
LARD	LARD	LARD	non_autonomous	9704	1772	1772	1772
LARD	LARD	LARD	non_autonomous	9704	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9704	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9704	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9705	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9705	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9705	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9705	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9705	1784	1784	1784
LARD	LARD	LARD	non_autonomous	9705	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9705	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9705	1773	1773	1773
LARD	LARD	LARD	non_autonomous	9705	1776	1776	1776
LARD	LARD	LARD	non_autonomous	9705	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9705	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9705	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9705	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9706	1769	1769	1769
LARD	LARD	LARD	non_autonomous	9706	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9706	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9706	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9706	1790	1790	1790
LARD	LARD	LARD	non_autonomous	9706	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9706	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9706	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9706	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9706	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9706	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9706	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9706	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9706	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9707	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9707	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9707	1777	1777	1777
LARD	LARD	LARD	non_autonomous	9707	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9707	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9707	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9707	1782	1782	1782
LARD	LARD	LARD	non_autonomous	9707	1782	1782	1782
LARD	LARD	LARD	non_autonomous	9707	1802	1802	1802
LARD	LARD	LARD	non_autonomous	9707	1749	1749	1749
LARD	LARD	LARD	non_autonomous	9707	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9707	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9707	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9707	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9708	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9708	1784	1784	1784
LARD	LARD	LARD	non_autonomous	9708	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9708	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9708	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9708	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9709	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9709	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9709	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9709	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9709	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9709	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9709	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9709	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9709	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9709	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9709	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9710	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9710	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9710	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9710	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9710	1784	1784	1784
LARD	LARD	LARD	non_autonomous	9710	1784	1784	1784
LARD	LARD	LARD	non_autonomous	9710	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9710	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9710	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9710	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9711	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9711	1793	1793	1793
LARD	LARD	LARD	non_autonomous	9711	1750	1750	1750
LARD	LARD	LARD	non_autonomous	9711	1750	1750	1750
LARD	LARD	LARD	non_autonomous	9711	1751	1751	1751
LARD	LARD	LARD	non_autonomous	9711	1753	1753	1753
LARD	LARD	LARD	non_autonomous	9711	1753	1753	1753
LARD	LARD	LARD	non_autonomous	9711	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9711	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9711	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9712	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9712	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9712	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9712	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9712	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9712	1773	1773	1773
LARD	LARD	LARD	non_autonomous	9712	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9712	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9712	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9712	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9712	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9713	1763	1763	1763
LARD	LARD	LARD	non_autonomous	9713	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9713	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9713	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9713	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9713	3987	3987	3987
LARD	LARD	LARD	non_autonomous	9713	1753	1753	1753
LARD	LARD	LARD	non_autonomous	9713	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9713	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9713	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9713	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9713	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9713	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9714	3415	3415	3415
LARD	LARD	LARD	non_autonomous	9714	1773	1773	1773
LARD	LARD	LARD	non_autonomous	9714	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9714	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9714	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9715	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9715	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9715	1783	1783	1783
LARD	LARD	LARD	non_autonomous	9715	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9715	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9715	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9715	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9715	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9716	1770	1770	1770
LARD	LARD	LARD	non_autonomous	9716	1763	1763	1763
LARD	LARD	LARD	non_autonomous	9716	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9716	1765	1765	1765
LARD	LARD	LARD	non_autonomous	9716	1767	1767	1767
LARD	LARD	LARD	non_autonomous	9716	1790	1790	1790
LARD	LARD	LARD	non_autonomous	9716	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9716	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9716	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9716	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9717	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9717	1804	1804	1804
LARD	LARD	LARD	non_autonomous	9717	1738	1738	1738
LARD	LARD	LARD	non_autonomous	9717	1765	1765	1765
LARD	LARD	LARD	non_autonomous	9717	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9717	1782	1782	1782
LARD	LARD	LARD	non_autonomous	9717	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9717	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9717	1789	1789	1789
LARD	LARD	LARD	non_autonomous	9718	1756	1756	1756
LARD	LARD	LARD	non_autonomous	9718	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9718	1796	1796	1796
LARD	LARD	LARD	non_autonomous	9718	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9718	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9718	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9718	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9718	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9719	1775	1775	1775
LARD	LARD	LARD	non_autonomous	9719	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9719	1753	1753	1753
LARD	LARD	LARD	non_autonomous	9719	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9719	1784	1784	1784
LARD	LARD	LARD	non_autonomous	9720	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9720	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9720	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9720	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9720	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9721	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9721	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9721	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9721	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9721	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9722	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9722	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9722	1794	1794	1794
LARD	LARD	LARD	non_autonomous	9723	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9723	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9723	1785	1785	1785
LARD	LARD	LARD	non_autonomous	9723	1798	1798	1798
LARD	LARD	LARD	non_autonomous	9723	3634	3634	3634
LARD	LARD	LARD	non_autonomous	9723	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9723	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9723	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9724	1790	1790	1790
LARD	LARD	LARD	non_autonomous	9724	1798	1798	1798
LARD	LARD	LARD	non_autonomous	9724	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9724	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9724	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9724	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9724	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9724	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9725	1800	1800	1800
LARD	LARD	LARD	non_autonomous	9725	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9725	1794	1794	1794
LARD	LARD	LARD	non_autonomous	9726	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9726	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9726	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9726	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9726	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9727	1765	1765	1765
LARD	LARD	LARD	non_autonomous	9727	1803	1803	1803
LARD	LARD	LARD	non_autonomous	9727	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9727	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9727	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9727	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9728	1799	1799	1799
LARD	LARD	LARD	non_autonomous	9728	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9728	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9728	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9728	1789	1789	1789
LARD	LARD	LARD	non_autonomous	9729	1775	1775	1775
LARD	LARD	LARD	non_autonomous	9729	1797	1797	1797
LARD	LARD	LARD	non_autonomous	9729	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9729	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9729	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9729	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9729	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9729	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9729	1789	1789	1789
LARD	LARD	LARD	non_autonomous	9729	3222	3222	3222
LARD	LARD	LARD	non_autonomous	9730	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9730	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9730	1790	1790	1790
LARD	LARD	LARD	non_autonomous	9731	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9731	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9732	1804	1804	1804
LARD	LARD	LARD	non_autonomous	9732	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9732	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9732	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9732	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9733	1797	1797	1797
LARD	LARD	LARD	non_autonomous	9733	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9733	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9733	1789	1789	1789
LARD	LARD	LARD	non_autonomous	9734	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9734	1790	1790	1790
LARD	LARD	LARD	non_autonomous	9734	1738	1738	1738
LARD	LARD	LARD	non_autonomous	9734	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9734	1783	1783	1783
LARD	LARD	LARD	non_autonomous	9735	3433	3433	3433
LARD	LARD	LARD	non_autonomous	9735	1804	1804	1804
LARD	LARD	LARD	non_autonomous	9735	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9735	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9736	1803	1803	1803
LARD	LARD	LARD	non_autonomous	9736	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9736	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9736	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9737	1763	1763	1763
LARD	LARD	LARD	non_autonomous	9737	1789	1789	1789
LARD	LARD	LARD	non_autonomous	9737	1793	1793	1793
LARD	LARD	LARD	non_autonomous	9738	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9738	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9739	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9740	1640	1640	1640
LARD	LARD	LARD	non_autonomous	9740	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9741	1792	1792	1792
LARD	LARD	LARD	non_autonomous	9742	1775	1775	1775
LARD	LARD	LARD	non_autonomous	9742	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9743	1783	1783	1783
LARD	LARD	LARD	non_autonomous	9743	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9744	1741	1741	1741
LARD	LARD	LARD	non_autonomous	9744	1767	1767	1767
LARD	LARD	LARD	non_autonomous	9744	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9745	1777	1777	1777
LARD	LARD	LARD	non_autonomous	9745	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9746	409	409	409
LARD	LARD	LARD	non_autonomous	9747	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9748	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9749	1775	1775	1775
LARD	LARD	LARD	non_autonomous	9749	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9749	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9754	1772	1772	1772
LARD	LARD	LARD	non_autonomous	9754	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9755	1776	1776	1776
LARD	LARD	LARD	non_autonomous	9755	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9756	1807	1807	1807
LARD	LARD	LARD	non_autonomous	9756	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9758	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9758	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9759	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9759	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9760	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9760	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9760	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9760	1783	1783	1783
LARD	LARD	LARD	non_autonomous	9761	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9761	1772	1772	1772
LARD	LARD	LARD	non_autonomous	9761	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9761	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9761	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9762	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9762	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9762	1791	1791	1791
LARD	LARD	LARD	non_autonomous	9763	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9763	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9764	1776	1776	1776
LARD	LARD	LARD	non_autonomous	9764	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9764	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9764	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9765	1816	1816	1816
LARD	LARD	LARD	non_autonomous	9765	1776	1776	1776
LARD	LARD	LARD	non_autonomous	9765	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9765	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9766	1818	1818	1818
LARD	LARD	LARD	non_autonomous	9766	1768	1768	1768
LARD	LARD	LARD	non_autonomous	9766	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9766	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9766	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9767	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9767	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9768	1819	1819	1819
LARD	LARD	LARD	non_autonomous	9768	3448	3448	3448
LARD	LARD	LARD	non_autonomous	9768	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9768	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9768	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9769	1751	1751	1751
LARD	LARD	LARD	non_autonomous	9769	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9769	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9769	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9769	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9770	1825	1825	1825
LARD	LARD	LARD	non_autonomous	9770	3497	3497	3497
LARD	LARD	LARD	non_autonomous	9770	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9770	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9770	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9770	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9770	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9770	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9771	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9772	1787	1787	1787
LARD	LARD	LARD	non_autonomous	9772	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9772	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9772	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9772	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9772	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9772	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9772	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9772	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9773	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9773	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9773	1781	1781	1781
LARD	LARD	LARD	non_autonomous	9774	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9774	1782	1782	1782
LARD	LARD	LARD	non_autonomous	9775	1815	1815	1815
LARD	LARD	LARD	non_autonomous	9775	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9775	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9775	1786	1786	1786
LARD	LARD	LARD	non_autonomous	9777	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9778	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9778	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9779	1763	1763	1763
LARD	LARD	LARD	non_autonomous	9780	1759	1759	1759
LARD	LARD	LARD	non_autonomous	9780	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9781	1758	1758	1758
LARD	LARD	LARD	non_autonomous	9781	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9784	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9785	1771	1771	1771
LARD	LARD	LARD	non_autonomous	9785	3607	3607	3607
LARD	LARD	LARD	non_autonomous	9785	355	355	355
LARD	LARD	LARD	non_autonomous	9785	1763	1763	1763
LARD	LARD	LARD	non_autonomous	9786	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9786	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9786	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9787	3533	3533	3533
LARD	LARD	LARD	non_autonomous	9790	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9792	3619	3619	3619
LARD	LARD	LARD	non_autonomous	9793	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9796	1766	1766	1766
LARD	LARD	LARD	non_autonomous	9796	3278	3278	3278
LARD	LARD	LARD	non_autonomous	9797	1769	1769	1769
LARD	LARD	LARD	non_autonomous	9799	3789	3789	3789
LARD	LARD	LARD	non_autonomous	9799	1741	1741	1741
LARD	LARD	LARD	non_autonomous	9799	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9800	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9801	3790	3790	3790
LARD	LARD	LARD	non_autonomous	9803	1828	1828	1828
LARD	LARD	LARD	non_autonomous	9808	1744	1744	1744
LARD	LARD	LARD	non_autonomous	9808	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9809	627	627	627
LARD	LARD	LARD	non_autonomous	9812	1768	1768	1768
LARD	LARD	LARD	non_autonomous	9815	1850	1850	1850
LARD	LARD	LARD	non_autonomous	9815	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9818	1767	1767	1767
LARD	LARD	LARD	non_autonomous	9820	3541	3541	3541
LARD	LARD	LARD	non_autonomous	9820	4078	4078	4078
LARD	LARD	LARD	non_autonomous	9820	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9821	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9822	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9823	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9823	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9824	1778	1778	1778
LARD	LARD	LARD	non_autonomous	9824	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9824	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9826	1742	1742	1742
LARD	LARD	LARD	non_autonomous	9826	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9826	1782	1782	1782
LARD	LARD	LARD	non_autonomous	9827	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9828	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9829	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9830	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9831	3416	3416	3416
LARD	LARD	LARD	non_autonomous	9832	3495	3495	3495
LARD	LARD	LARD	non_autonomous	9835	1760	1760	1760
LARD	LARD	LARD	non_autonomous	9838	3489	3489	3489
LARD	LARD	LARD	non_autonomous	9838	1758	1758	1758
LARD	LARD	LARD	non_autonomous	9839	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9839	1751	1751	1751
LARD	LARD	LARD	non_autonomous	9840	3509	3509	3509
LARD	LARD	LARD	non_autonomous	9841	1761	1761	1761
LARD	LARD	LARD	non_autonomous	9843	1788	1788	1788
LARD	LARD	LARD	non_autonomous	9859	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9860	1757	1757	1757
LARD	LARD	LARD	non_autonomous	9861	3436	3436	3436
LARD	LARD	LARD	non_autonomous	9863	3533	3533	3533
LARD	LARD	LARD	non_autonomous	9871	2378	2378	2378
LARD	LARD	LARD	non_autonomous	9871	1766	1766	1766
LARD	LARD	LARD	non_autonomous	9871	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9874	627	627	627
LARD	LARD	LARD	non_autonomous	9884	1779	1779	1779
LARD	LARD	LARD	non_autonomous	9885	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9888	1780	1780	1780
LARD	LARD	LARD	non_autonomous	9891	1767	1767	1767
LARD	LARD	LARD	non_autonomous	9898	1755	1755	1755
LARD	LARD	LARD	non_autonomous	9901	1764	1764	1764
LARD	LARD	LARD	non_autonomous	9909	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9910	3375	3375	3375
LARD	LARD	LARD	non_autonomous	9912	3494	3494	3494
LARD	LARD	LARD	non_autonomous	9919	1799	1799	1799
LARD	LARD	LARD	non_autonomous	9923	510	510	510
LARD	LARD	LARD	non_autonomous	9929	3657	3657	3657
LARD	LARD	LARD	non_autonomous	9934	3278	3278	3278
LARD	LARD	LARD	non_autonomous	9940	3476	3476	3476
LARD	LARD	LARD	non_autonomous	9945	3802	3802	3802
LARD	LARD	LARD	non_autonomous	9947	3288	3288	3288
LARD	LARD	LARD	non_autonomous	9957	3528	3528	3528
LARD	LARD	LARD	non_autonomous	9958	3533	3533	3533
LARD	LARD	LARD	non_autonomous	9966	3672	3672	3672
LARD	LARD	LARD	non_autonomous	9969	1771	1771	1771
LARD	LARD	LARD	non_autonomous	9972	2826	2826	2826
LARD	LARD	LARD	non_autonomous	9972	4296	4296	4296
LARD	LARD	LARD	non_autonomous	9973	1734	1734	1734
LARD	LARD	LARD	non_autonomous	9976	1754	1754	1754
LARD	LARD	LARD	non_autonomous	9978	3684	3684	3684
LARD	LARD	LARD	non_autonomous	9980	3509	3509	3509
LARD	LARD	LARD	non_autonomous	9986	1762	1762	1762
LARD	LARD	LARD	non_autonomous	9986	1744	1744	1744
LARD	LARD	LARD	non_autonomous	9991	3828	3828	3828
LARD	LARD	LARD	non_autonomous	9993	3912	3912	3912
LARD	LARD	LARD	non_autonomous	9995	1753	1753	1753
LARD	LARD	LARD	non_autonomous	10000	1766	1766	1766
LARD	LARD	LARD	non_autonomous	10002	3824	3824	3824
LARD	LARD	LARD	non_autonomous	10007	3824	3824	3824
LARD	LARD	LARD	non_autonomous	10011	3340	3340	3340
LARD	LARD	LARD	non_autonomous	10013	3825	3825	3825
LARD	LARD	LARD	non_autonomous	10016	3761	3761	3761
LARD	LARD	LARD	non_autonomous	10016	4101	4101	4101
LARD	LARD	LARD	non_autonomous	10017	3520	3520	3520
